media_id,url,name,pub_country,pub_state,language,about_country,media_type,public_notes,editor_notes,stories_per_day,first_story
"256","http://www.moonbattery.com","Moonbattery","","","en","United States","","","","5.28","2011-01-03"
"320047","http://morningagclips.com/","morningagclips.com","","","","","","","","0.03","2016-11-14"
"352496","http://morningmail.org/","morningmail.org","","","","","","","","0.0","2014-03-31"
"180453","http://morningstarnews.org/","morningstarnews.org","","","","","","","","0.0","2012-12-10"
"232069","http://mortgagenewsdaily.com/","mortgagenewsdaily.com","","","","","","","","0.0","2016-11-07"
"1289073","http://moscow-hotels.net/","moscow-hotels.net","","","","","","","","0.0","2019-06-24"
"970648","http://moteefe.com/","moteefe.com","","","","","","","","0.0","2018-11-05"
"181851","http://motorauthority.com/","motorauthority.com","","","","","","","","0.07","2016-01-04"
"95683","http://www.movieguide.org/#spider","movieguide.org","","","","","","","","0.03","2012-03-12"
"1003412","http://mpachollywoodbureau.org/","mpachollywoodbureau.org","","","","","","","","0.0","2018-11-12"
"571265","http://mrcolionnoir.com/","mrcolionnoir.com","","","","","","","","0.0","2012-08-27"
"73407","http://www.mrctv.org/#spider","mrctv.org","","","en","United States","","","","24.41","2016-11-28"
"639906","http://ms.gov.pl/","ms.gov.pl","","","","","","","","0.0","2019-07-08"
"299472","http://musicrow.com/","musicrow.com","","","","","","","","0.0","2012-07-16"
"225733","https://muslimstatistics.wordpress.com/","muslimstatistics.wordpress.com","","","","","","","","0.0","2014-09-22"
"328559","http://mycbs4.com/","mycbs4.com","","","","","","","","0.01","2016-02-15"
"25585","http://mychal-massie.com","mychal-massie.com","","","","","","","","0.0","2012-03-26"
"358507","http://mydailybible.org/","mydailybible.org","","","","","","","","0.0","2016-01-11"
"33400","http://myfox8.com#spider","myfox8.com","USA","US-NC","en","United States","video_broadcast","","","46.47","2017-12-11"
"313412","http://mynbc5.com/","mynbc5.com","","","","","","","","0.19","2014-04-28"
"308662","http://mypanhandle.com/","mypanhandle.com","USA","US-FL","en","United States","print_native","","","12.87","2019-12-02"
"50175","http://www.mzv.cz/#spider","mzv.cz","","","","","","","","0.0","2016-04-18"
"539834","http://naasca.org/","naasca.org","","","","","","","","0.0","2011-10-24"
"34743","http://nalert.blogspot.com#spider","nalert.blogspot.com","","","","","","","","0.0","2012-08-27"
"86412","http://www.nam.org/#spider","nam.org","","","","","","","","0.07","2014-07-28"
"463471","http://nashcountrydaily.com/","nashcountrydaily.com","","","","","","","","3.07","2021-03-15"
"33471","http://www.nass.usda.gov#spider","nass.usda.gov","","","","","","","","0.0","2012-10-29"
"333160","http://nataliekeshing.com/","nataliekeshing.com","","","","","","","","0.0","2016-12-05"
"1067436","http://natashanews18.blogspot.com/","natashanews18.blogspot.com","","","","","","","","0.0","2018-10-29"
"185182","http://natedsanders.com/","natedsanders.com","","","","","","","","0.0","2011-05-23"
"23290","http://www.ncregister.com","National Catholic Register","USA","","en","United States","print_native","","","10.28","2013-05-27"
"1117","http://www.nationalreview.com/","National Review","USA","","en","United States","print_native","","","18.94","2012-04-30"
"24795","http://www.nationalcenter.org","nationalcenter.org","","","","","","","","0.0","2012-03-26"
"1003970","http://nationalcitizens.ca/","nationalcitizens.ca","","","","","","","","0.0","2018-11-12"
"114584","http://nationaldayofprayer.org/","nationaldayofprayer.org","","","","","","","","0.0","2014-02-03"
"439511","http://nationaleconomicseditorial.com/","nationaleconomicseditorial.com","","","","","","","","0.0","2016-11-21"
"99919","http://www.nationalgunrights.org/#spider","nationalgunrights.org","","","","","","","","0.0","2015-11-30"
"271262","http://nationalpainreport.com/","nationalpainreport.com","","","","","","","","0.0","2012-06-04"
"100770","http://www.nationalrighttolifenews.org/#spider","nationalrighttolifenews.org","","","","","","","","6.68","2014-12-01"
"269339","http://nationalwriterssyndicate.com/","nationalwriterssyndicate.com","","","","","","","","0.0","2012-12-03"
"1136232","http://nationandstate.com/","nationandstate.com","","","","","","","","0.06","2018-08-13"
"1307734","http://nationthailand.com/","nationthailand.com","","","","","","","","0.14","2014-10-20"
"310788","http://natl.io/","natl.io","","","","","","","","0.0","2017-09-18"
"24030","http://www.naturalnews.com","Natural News","","","en","United States","","","","17.9","2011-08-29"
"137626","http://naturalblaze.com/","naturalblaze.com","","","","","","","","0.09","2014-10-20"
"185884","http://naturalgasintel.com/","naturalgasintel.com","","","","","","","","0.06","2016-12-12"
"135399","http://naturalhealth365.com/","naturalhealth365.com","","","","","","","","0.06","2011-05-09"
"388893","http://naturalnewsblogs.com/","naturalnewsblogs.com","","","","","","","","0.29","2013-09-02"
"314766","http://navaltoday.com/","navaltoday.com","","","","","","","","0.0","2011-11-07"
"68759","http://www.navy.mil/#spider","navy.mil","","","","","","","","0.1","2014-02-24"
"73255","http://navylive.dodlive.mil/#spider","navylive.dodlive.mil","","","","","","","","0.0","2012-09-10"
"575568","http://nbccollegefootballtalk.wordpress.com/","nbccollegefootballtalk.wordpress.com","","","","","","","","0.0","2017-09-04"
"1224960","http://nbcm.ca/","nbcm.ca","","","","","","","","0.0","2018-08-27"
"614519","http://ncc.gov.ng/","ncc.gov.ng","","","","","","","","0.0","2018-09-17"
"199635","http://nccs.net/","nccs.net","","","","","","","","0.0","2018-07-02"
"185395","http://ncfire.info/","ncfire.info","","","","","","","","0.0","2014-11-03"
"339663","http://needtoknow.news/","needtoknow.news","","","","","","","","2.79","2017-03-20"
"543488","http://nelsonmullins.com/","nelsonmullins.com","","","","","","","","0.0","2017-03-27"
"301139","http://neonnettle.com/","neonnettle.com","","","","","","","","0.01","2018-08-13"
"868255","http://neonrevolt.com/","neonrevolt.com","","","","","","","","0.0","2018-04-02"
"285864","http://netadvisor.org/","netadvisor.org","","","","","","","","0.0","2013-08-26"
"88704","http://www.netnebraska.org/#spider","netnebraska.org","","","","","","","","0.02","2017-07-03"
"21760","http://thenewamerican.com","New American","","","en","United States","","","","8.74","2018-02-19"
"28464","http://www.nysun.com","New York Sun","USA","US-NY","en","United States","print_native","","","0.99","2012-08-06"
"269306","http://newbostonpost.com/","newbostonpost.com","","","","","","","","0.0","2015-07-27"
"753435","http://newcaliforniastate.com/","newcaliforniastate.com","","","","","","","","0.0","2018-04-09"
"706940","http://newcenter.ca/","newcenter.ca","","","","","","","","0.0","2017-10-02"
"91635","http://www.newcriterion.com/#spider","newcriterion.com","","","en","United States","","","","0.08","2018-11-12"
"282902","http://newdelhitimes.com/","newdelhitimes.com","IND","IN-DL","en","none","print_native","","","40.83","2018-05-28"
"87444","http://www.newenglishreview.org/#spider","newenglishreview.org","","","","","","","","0.0","2015-02-09"
"71029","http://www.newgrounds.com/#spider","newgrounds.com","","","","","","","","0.0","2011-03-07"
"1218609","http://newideal.aynrand.org/","newideal.aynrand.org","","","","","","","","0.0","2018-05-14"
"338939","http://newmediacentral.net/","newmediacentral.net","","","","","","","","0.0","2016-06-27"
"709891","http://newrightnetwork.com/","newrightnetwork.com","","","","","","","","0.02","2018-03-12"
"1310227","http://news-america24.com/","news-america24.com","","","","","","","","0.0","2019-06-03"
"1132779","http://news-metropolis.com/","news-metropolis.com","","","","","","","","0.0","2018-04-23"
"61417","http://news.walla.co.il/","news.walla.co.il","ISR","","he","none","digital_native","","","147.51","2014-10-13"
"77790","http://www.news4sanantonio.com/#spider","news4sanantonio.com","USA","US-TX","en","United States","video_broadcast","","","0.3","2017-10-09"
"90235","http://www.news965.com/#spider","news965.com","","","","","","","","0.0","2015-06-29"
"329190","http://newsbreakapp.com/","newsbreakapp.com","","","","","","","","0.0","2018-02-12"
"1179114","http://newsbreakinglive.com/","newsbreakinglive.com","","","","","","","","0.0","2017-08-07"
"354235","http://newsbud.com/","newsbud.com","","","en","none","","","","0.06","2011-11-28"
"1125","http://newsbusters.org","NewsBusters","USA","","en","United States","digital_native","","","0.01","2013-07-22"
"75452","http://www.newschannel10.com/#spider","newschannel10.com","USA","US-TX","en","United States","video_broadcast","","","0.36","2018-03-05"
"301886","http://newschannel20.com/","newschannel20.com","","","","","","","","0.18","2020-03-09"
"1310807","http://newsecom.com/","newsecom.com","","","","","","","","0.0","2019-03-04"
"752474","http://newsfromtheperimeter.com/","newsfromtheperimeter.com","","","","","","","","0.0","2017-12-11"
"262590","http://newslaundry.com/","newslaundry.com","IND","","en","Republic of India","digital_native","","","9.41","2016-07-18"
"25349","http://www.newsmax.com","Newsmax","USA","","en","United States","digital_native","","","72.4","2013-06-24"
"109439","http://newsmaxtv.com/","newsmaxtv.com","","","","","","","","0.0","2014-07-14"
"221960","http://newsms.fm/","newsms.fm","","","","","","","","0.0","2015-07-06"
"528017","http://newspunch.com/","newspunch.com","","","","","","","","8.5","2017-03-06"
"902901","http://newsradiowrva.radio.com/","newsradiowrva.radio.com","","","","","","","","0.0","2019-05-06"
"287960","http://newstalk1130.iheart.com/","newstalk1130.iheart.com","USA","US-WI","en","United States","video_broadcast","","","2.46","2018-04-16"
"292367","http://newstarget.com/","newstarget.com","","","en","United States","","","","0.27","2016-01-18"
"320505","http://newsthissecond.co.uk/","newsthissecond.co.uk","","","","","","","","0.0","2016-08-15"
"1271905","http://newsthud.com/","newsthud.com","","","","","","","","0.0","2018-05-28"
"1228781","http://newstime-24.com/","newstime-24.com","","","","","","","","0.0","2019-02-25"
"551853","http://newswars.com/","newswars.com","","","","","","","","0.71","2018-02-12"
"93370","http://www.newswest9.com/#spider","newswest9.com","USA","US-TX","en","United States","video_broadcast","","","25.76","2019-09-23"
"26856","http://www.newswithviews.com","newswithviews.com","","","en","United States","","","","2.92","2017-09-18"
"542314","http://ng.usembassy.gov/","ng.usembassy.gov","","","","","","","","0.0","2014-05-12"
"386878","http://nickiswift.com/","nickiswift.com","","","","","","","","0.01","2016-05-09"
"160665","http://nicolemalliotakis.com/","nicolemalliotakis.com","","","","","","","","0.0","2013-01-28"
"716032","http://ninelineapparel.com/","ninelineapparel.com","","","","","","","","0.0","2018-03-12"
"68099","http://nj1015.com/#spider","NJ 101.5","USA","US-NJ","en","United States","video_broadcast","","","19.52","2015-05-11"
"1311043","http://nkirukanistoran.home.blog/","nkirukanistoran.home.blog","","","","","","","","0.0","2019-04-29"
"254531","http://nla.gov.au/","nla.gov.au","","","","","","","","0.01","2018-06-25"
"146681","http://nleomf.org/","nleomf.org","","","","","","","","0.0","2014-08-11"
"33028","http://nlpc.org#spider","nlpc.org","","","","","","","","0.0","2011-08-08"
"1299624","http://nojustinamash.com/","nojustinamash.com","","","","","","","","0.0","2019-07-08"
"165475","http://nokilladvocacycenter.org/","nokilladvocacycenter.org","","","","","","","","0.0","2017-05-29"
"1440495","http://nolachic.blog/","nolachic.blog","","","","","","","","0.0","2020-03-23"
"1218716","http://nopapernews.com/","nopapernews.com","","","","","","","","0.0","2018-12-03"
"648406","http://noqreport.com/","noqreport.com","","","","","","","","0.44","2017-09-11"
"388415","http://northwesternmutual.com/","northwesternmutual.com","","","","","","","","0.01","2015-06-22"
"112008","http://northwestgeorgianews.com/","northwestgeorgianews.com","","","","","","","","0.07","2012-04-30"
"301446","http://northwestlibertynews.com/","northwestlibertynews.com","","","","","","","","0.0","2015-12-28"
"1311400","http://norton4congress.com/","norton4congress.com","","","","","","","","0.0","2019-07-15"
"99077","http://www.nosmokeblown.com/#spider","nosmokeblown.com","","","","","","","","0.0","2012-02-20"
"1346431","http://nosocializedmedicine.org/","nosocializedmedicine.org","","","","","","","","0.0","2019-06-10"
"1312085","http://nospin.billoreilly.com/","nospin.billoreilly.com","","","","","","","","0.0","2019-07-15"
"222318","https://notalotofpeopleknowthat.wordpress.com/","notalotofpeopleknowthat.wordpress.com","","","","","","","","0.0","2012-09-03"
"61404","http://noticierodigital.com/","noticierodigital.com","VEN","","es","none","digital_native","","","34.68","2013-10-28"
"110948","http://notimerica.com/","notimerica.com","","","es","Estado de Veracruz-Llave","digital_native","","","0.01","2018-02-12"
"1225564","http://notinveinusa.com/","notinveinusa.com","","","","","","","","0.0","2019-03-04"
"1177862","http://notmypresidentcalendar.com/","notmypresidentcalendar.com","","","","","","","","0.0","2019-01-28"
"72995","http://notrickszone.com/#spider","notrickszone.com","","","","","","","","0.99","2011-09-26"
"69175","http://www.nowtheendbegins.com/#spider","nowtheendbegins.com","","","en","United States","","","","2.39","2014-11-24"
"1067356","http://npcdaily.com/","npcdaily.com","","","","","","","","0.0","2017-04-17"
"25465","http://www.nraam.org","nraam.org","","","","","","","","0.01","2011-05-30"
"26038","http://www.nrablog.com","nrablog.com","","","","","","","","0.0","2011-05-30"
"709520","http://nrafamily.org/","nrafamily.org","","","","","","","","0.0","2013-12-30"
"24802","http://www.nraila.org","nraila.org","","","en","United States","","","","0.01","2011-02-28"
"80748","http://www.nrcc.org/#spider","nrcc.org","","","","","","","","0.0","2013-07-22"
"97623","http://nrinstitute.org/#spider","nrinstitute.org","","","","","","","","0.0","2012-10-01"
"84693","http://www.nrlc.org/#spider","nrlc.org","","","","","","","","0.43","2014-01-13"
"78836","https://www.nrsc.org/#spider","nrsc.org","","","","","","","","0.01","2015-06-01"
"19537","http://www.nsa.gov","nsa.gov","","","","","","","","0.0","2013-06-03"
"291803","http://nsjonline.com/","nsjonline.com","","","","","","","","0.19","2017-06-12"
"26643","http://www.nssf.org","nssf.org","","","","","","","","0.0","2015-01-19"
"1224785","http://nsw.onenation.org.au/","nsw.onenation.org.au","","","","","","","","0.0","2018-11-12"
"1136323","http://ntd.com/","ntd.com","","","","","","","","0.41","2018-12-24"
"298335","http://ntknetwork.com/","ntknetwork.com","","","","","","","","0.12","2016-12-12"
"34653","http://www.ntu.org#spider","ntu.org","","","","","","","","0.0","2015-06-15"
"524973","http://ntv.co.ug/","ntv.co.ug","UGA","","en","Republic of Uganda","video_broadcast","","","0.01","2017-11-06"
"72745","http://www.numberofabortions.com/#spider","numberofabortions.com","","","","","","","","0.0","2013-07-01"
"20182","http://www.numbersusa.com","numbersusa.com","","","en","United States","","","","0.76","2015-08-31"
"160955","http://nunes.house.gov/","nunes.house.gov","","","","","","","","0.0","2011-05-09"
"98560","http://www.nwfdailynews.com/#spider","nwfdailynews.com","USA","US-FL","en","United States","print_native","","","0.56","2015-09-21"
"207079","http://nworeport.me/","nworeport.me","","","","","","","","0.18","2015-09-21"
"365798","http://nyheteridag.se/feed/","Nyheter Idag","","","sv","none","","","","5.22","2017-02-06"
"843447","http://nypost-com.cdn.ampproject.org/","nypost-com.cdn.ampproject.org","","","","","","","","0.02","2016-07-25"
"1093090","http://nytimespost.com/","nytimespost.com","","","","","","","","0.02","2019-10-07"
"674603","http://o4anews.com/","o4anews.com","","","","","","","","0.0","2017-10-16"
"127733","http://oann.com/","Oan","USA","US-CA","en","none","digital_native","","","19.21","2016-08-22"
"164386","http://oanow.com/","oanow.com","USA","US-AL","en","United States","print_native","","","0.26","2019-03-11"
"272161","http://oantagonista.com/","oantagonista.com","","","","","","","","0.0","2016-02-08"
"20823","http://oathkeepers.org","oathkeepers.org","","","","","","","","0.0","2013-07-22"
"915283","http://obits.lohud.com/","obits.lohud.com","","","","","","","","0.0","2017-04-10"
"246105","http://odb.org/","odb.org","","","","","","","","0.0","2011-10-24"
"89121","http://www.odmp.org/#spider","odmp.org","","","","","","","","0.01","2016-01-04"
"1301028","http://offers.theepochtimes.com/","offers.theepochtimes.com","","","","","","","","0.0","2018-04-23"
"344154","http://offthewire.com/","offthewire.com","","","en","United States","","","","1.02","2017-07-03"
"1218546","http://offworld.today/","offworld.today","","","","","","","","0.0","2019-02-25"
"1310382","http://ofthetech.com/","ofthetech.com","","","","","","","","0.0","2019-06-17"
"278722","http://ojjpac.org/","ojjpac.org","","","en","United States","","","","39.2","2019-09-16"
"326845","http://okdiario.com/","okdiario.com","","","es","none","","","","186.0","2019-04-08"
"467622","http://oko.press/","oko.press","","","pl","Republic of Poland","","","","8.99","2019-04-08"
"303080","http://olemisssports.com/","olemisssports.com","","","","","","","","0.0","2012-03-19"
"350599","http://olivermcgee.org/","olivermcgee.org","","","","","","","","0.0","2014-11-03"
"288167","http://olivetreeviews.org/","olivetreeviews.org","","","","","","","","0.0","2013-07-01"
"415976","http://omarnavarro.com/","omarnavarro.com","","","","","","","","0.0","2016-09-05"
"97590","http://www.omicsonline.org/#spider","omicsonline.org","","","","","","","","0.03","2012-10-29"
"324787","http://omni.se/","omni.se","SWE","","sv","none","digital_native","","","83.94","2019-12-09"
"340495","http://omny.fm/","omny.fm","","","","","","","","0.1","2018-09-17"
"908076","http://omnystudio.com/","omnystudio.com","","","","","","","","0.0","2018-09-24"
"41795","http://www.ondacero.es/index.html","ondacero","","","es","none","","","","258.88","2013-03-18"
"373072","http://oneangrygamer.net/","oneangrygamer.net","","","","","","","","0.0","2016-02-15"
"1299575","http://oneclickpolitics.global.ssl.fastly.net/","oneclickpolitics.global.ssl.fastly.net","","","","","","","","0.0","2020-04-06"
"700788","http://onehope2016.wordpress.com/","onehope2016.wordpress.com","","","","","","","","0.0","2017-10-30"
"88334","http://onemillionmoms.com/#spider","onemillionmoms.com","","","","","","","","0.0","2015-08-17"
"803704","http://onenation.org.au/","onenation.org.au","","","","","","","","0.0","2017-12-11"
"26716","http://www.onenewsnow.com","onenewsnow.com","","","","","","","","5.66","2015-04-20"
"90711","http://www.onenewspage.com/#spider","onenewspage.com","","","","","","","","0.08","2013-03-25"
"176605","http://onepeterfive.com/","onepeterfive.com","","","","","","","","0.01","2014-10-20"
"115902","http://oneplace.com/","oneplace.com","","","","","","","","0.0","2012-11-05"
"624036","http://www.onet.pl/","Onet","POL","","pl","none","digital_native","","","0.0","2012-11-26"
"557995","http://onfreedomroad.info/","onfreedomroad.info","","","","","","","","0.0","2017-01-30"
"312189","http://online.hillsdale.edu/","online.hillsdale.edu","","","","","","","","0.0","2016-09-05"
"387486","http://oom2.com/","oom2.com","","","","","","","","0.0","2015-06-01"
"558138","http://opdeepstate.com/","opdeepstate.com","","","","","","","","0.0","2017-04-10"
"1311942","http://openbordersmovie.com/","openbordersmovie.com","","","","","","","","0.0","2019-07-15"
"91654","http://www.opendoorsusa.org/#spider","opendoorsusa.org","","","","","","","","0.0","2016-09-12"
"97022","http://www.openthebooks.com/#spider","openthebooks.com","","","","","","","","0.0","2012-01-16"
"83284","http://www.operationrescue.org/","Operation Rescue — Stop Abortion Now!","","","en","United States","","","","0.33","2011-09-26"
"346460","http://operationdisclosure.blogspot.com/","operationdisclosure.blogspot.com","","","","","","","","0.0","2016-10-17"
"1221559","http://operationdisclosure1.blogspot.com/","operationdisclosure1.blogspot.com","","","","","","","","0.0","2019-03-11"
"752012","http://operationfinallyhome.org/","operationfinallyhome.org","","","","","","","","0.0","2018-04-09"
"345158","http://opinionstage.com/","opinionstage.com","","","","","","","","0.01","2015-10-26"
"94979","http://www.opry.com/#spider","opry.com","","","","","","","","0.0","2012-10-22"
"313905","http://opslens.com/","opslens.com","","","en","United States","","","","7.82","2018-08-20"
"929169","http://orders.cloudsna.com/","orders.cloudsna.com","","","","","","","","0.0","2018-10-22"
"189277","http://oregoncatalyst.com/","oregoncatalyst.com","","","","","","","","0.0","2016-08-22"
"192774","http://organiclifestylemagazine.com/","organiclifestylemagazine.com","","","","","","","","0.02","2012-07-30"
"296392","http://organiser.org/","organiser.org","","","","","","","","0.06","2016-04-11"
"557200","http://orientaltimes.co/","orientaltimes.co","","","","","","","","0.0","2017-07-24"
"1231240","http://originalsixfoundation.org/","originalsixfoundation.org","","","","","","","","0.0","2019-03-11"
"1223536","http://osvnews.com/","osvnews.com","","","","","","","","0.03","2020-01-13"
"115494","http://ottawasun.com/","ottawasun.com","CAN","CA-ON","en","Canada","print_native","","","5.41","2017-10-23"
"539852","http://ourrescue.org/","ourrescue.org","","","","","","","","0.0","2017-01-23"
"1178963","http://ourstand.org/","ourstand.org","","","","","","","","0.0","2018-11-26"
"301945","http://outkickthecoverage.com/","outkickthecoverage.com","","","","","","","","21.78","2021-03-15"
"179818","http://outono.net/","outono.net","","","","","","","","0.0","2011-07-04"
"615818","http://outtherecolorado.com/","outtherecolorado.com","","","","","","","","0.03","2017-11-27"
"669437","http://oversight.gov/","oversight.gov","","","","","","","","0.0","2017-12-04"
"73262","http://www.pacer.gov/#spider","pacer.gov","","","","","","","","0.0","2012-12-10"
"456371","http://pacificpundit.com/","pacificpundit.com","","","","","","","","6.0","2017-07-03"
"367598","http://pagesix.com/","pagesix.com","","","","","","","","0.12","2014-05-26"
"708220","http://pagetwo.completecolorado.com/","pagetwo.completecolorado.com","","","","","","","","0.02","2016-01-25"
"84738","http://www.pagop.org/#spider","pagop.org","","","","","","","","0.0","2011-03-14"
"1127103","http://palladiummag.com/","palladiummag.com","","","","","","","","0.0","2018-09-24"
"94312","http://palwatch.org/#spider","palwatch.org","","","","","","","","0.06","2014-07-21"
"1310543","http://pantsonfirenews.com/","pantsonfirenews.com","","","","","","","","2.32","2019-05-27"
"158623","http://paperlessarchives.com/","paperlessarchives.com","","","","","","","","0.0","2015-07-27"
"1311711","http://par.pw/","par.pw","","","","","","","","0.0","2019-07-15"
"71519","http://www.parentalrights.org/#spider","parentalrights.org","","","","","","","","0.01","2013-03-18"
"25384","http://www.parenting.com","parenting.com","","","","","","","","0.0","2015-08-17"
"1310411","http://parler.com/","parler.com","","","","","","","","0.0","2013-01-14"
"1117714","http://passiveaggressiveraven.wordpress.com/","passiveaggressiveraven.wordpress.com","","","","","","","","0.0","2015-06-01"
"672264","http://pastelink.net/","pastelink.net","","","","","","","","0.0","2017-09-04"
"1273900","http://patrickcoffin.media/","patrickcoffin.media","","","","","","","","0.01","2020-02-10"
"1251499","http://patriomedia.com/","patriomedia.com","","","","","","","","0.0","2019-03-25"
"25626","http://patriotpost.us","patriot post","USA","","en","United States","digital_native","","","8.14","2016-08-15"
"552445","http://patriotbeat.com/","patriotbeat.com","","","","","","","","0.0","2017-07-24"
"306036","http://patriotcrier.com/","patriotcrier.com","","","en","United States","","","","0.0","2015-11-16"
"969886","http://patrioticfreedomfighter.com/","patrioticfreedomfighter.com","","","","","","","","0.0","2018-06-18"
"338888","http://patrioticviralnews.com/","patrioticviralnews.com","","","","","","","","0.0","2016-12-05"
"969166","http://patriotify.com/","patriotify.com","","","","","","","","0.0","2018-09-03"
"752072","http://patriotjournal.org/","patriotjournal.org","","","","","","","","0.0","2018-09-17"
"324655","http://patriotjournalist.com/","patriotjournalist.com","","","en","United States","","","","0.1","2016-04-11"
"1353761","http://patriotnetworknews.com/","patriotnetworknews.com","","","","","","","","0.0","2019-01-07"
"898285","http://patriotnewsalerts.com/","patriotnewsalerts.com","","","","","","","","0.0","2018-08-13"
"303541","http://patriotnewsdaily.com/","patriotnewsdaily.com","","","en","United States","","","","0.0","2014-09-08"
"753469","http://patriotpulse.net/","patriotpulse.net","","","","","","","","0.01","2018-02-05"
"1310748","http://patriotresourcecenter.com/","patriotresourcecenter.com","","","","","","","","0.0","2019-02-25"
"298577","http://patriotretort.com/","patriotretort.com","","","en","United States","","","","1.14","2015-02-23"
"262537","http://patriotrising.com/","patriotrising.com","","","en","United States","","","","3.0","2014-01-20"
"693005","http://patriots4truth.org/","patriots4truth.org","","","","","","","","0.2","2017-12-25"
"1313983","http://patriotsmakehistory.com/","patriotsmakehistory.com","","","","","","","","0.0","2019-07-01"
"565232","http://patriotsnews.com/","patriotsnews.com","","","","","","","","0.0","2017-07-17"
"1311450","http://patriotsrise.org/","patriotsrise.org","","","","","","","","0.0","2019-07-15"
"969746","http://patriotsvotingcoalition.weebly.com/","patriotsvotingcoalition.weebly.com","","","","","","","","0.0","2018-11-05"
"1251407","http://patriotvotingcoalition.weebly.com/","patriotvotingcoalition.weebly.com","","","","","","","","0.0","2019-03-25"
"20783","http://paul.senate.gov","paul.senate.gov","","","","","","","","0.0","2013-04-29"
"367753","http://paulawhite.org/","paulawhite.org","","","","","","","","0.0","2016-06-27"
"1280105","http://payyourfairsharefirst.com/","payyourfairsharefirst.com","","","","","","","","0.0","2019-05-27"
"897965","http://pb-news.com/","pb-news.com","","","","","","","","0.0","2018-04-23"
"1306847","http://pcmustdie.com/","pcmustdie.com","","","","","","","","0.0","2019-03-04"
"211758","http://peacewithgod.net/","peacewithgod.net","","","","","","","","0.0","2014-12-08"
"1136218","http://peoplespartyofcanada.ca/","peoplespartyofcanada.ca","","","","","","","","0.0","2017-01-02"
"233361","http://peoplespunditdaily.com/","peoplespunditdaily.com","","","en","United States","","","","0.06","2015-08-24"
"324728","http://periodicodebate.com/","periodicodebate.com","","","es","none","","","","8.13","2018-02-12"
"55864","http://periodistadigital.com/","periodistadigital.com","ESP","","es","none","digital_native","","","27.06","2013-05-06"
"90143","http://www.persecution.org/#spider","persecution.org","","","","","","","","0.0","2011-04-25"
"544427","http://personaldefenseworld.com/","personaldefenseworld.com","","","","","","","","0.0","2012-11-12"
"21290","http://personalliberty.com","personalliberty.com","","","en","United States","","","","0.0","2012-04-30"
"171340","http://petakillsanimals.com/","petakillsanimals.com","","","","","","","","0.0","2014-06-16"
"1503296","http://peterrossiandsonfh.com/","peterrossiandsonfh.com","","","","","","","","0.0","2020-05-04"
"1251058","http://petertownsend.info/","petertownsend.info","","","","","","","","0.0","2018-07-16"
"186937","http://petition2congress.com/","petition2congress.com","","","","","","","","0.0","2011-04-18"
"72842","http://www.petitionproject.org/#spider","petitionproject.org","","","","","","","","0.0","2011-08-15"
"1299964","http://petitions.liveaction.org/","petitions.liveaction.org","","","","","","","","0.0","2019-07-01"
"145107","http://petmd.com/","petmd.com","","","","","","","","0.0","2014-06-30"
"193370","http://petoskeynews.com/","petoskeynews.com","USA","US-MI","en","","print_native","","","0.0","2013-09-16"
"25314","http://pfds.opensecrets.org","pfds.opensecrets.org","","","","","","","","0.0","2012-01-23"
"1218518","http://pgj.cc/","pgj.cc","","","","","","","","0.0","2018-09-17"
"389217","http://pharmaciststeve.com/","pharmaciststeve.com","","","","","","","","0.0","2015-07-13"
"71087","http://www.phibetaiota.net/#spider","phibetaiota.net","","","","","","","","0.09","2014-02-17"
"1305114","http://philantropyinthemaking.com/","philantropyinthemaking.com","","","","","","","","0.0","2019-04-08"
"118685","http://phyllisschlafly.com/","phyllisschlafly.com","","","","","","","","0.0","2011-08-29"
"305542","http://pinalcentral.com/","pinalcentral.com","USA","US-AZ","en","United States","print_native","","","0.06","2016-09-12"
"773801","http://pipelinenews.ca/","pipelinenews.ca","","","","","","","","0.0","2018-03-26"
"86028","http://www.pipelinenews.org/#spider","pipelinenews.org","","","","","","","","0.0","2013-05-20"
"1250787","http://piusarinzehas.com.ng/","piusarinzehas.com.ng","","","","","","","","0.0","2019-01-14"
"19082","http://pjmedia.com","PJ Media","USA","","en","United States","digital_native","","","18.42","2012-04-30"
"312814","http://pjtn.org/","pjtn.org","","","","","","","","0.0","2016-11-14"
"319920","http://player.listenlive.co/","player.listenlive.co","","","","","","","","0.0","2012-04-09"
"1428494","http://pledge.liveaction.org/","pledge.liveaction.org","","","","","","","","0.0","2020-04-06"
"877506","http://pluralist.com/","pluralist.com","","","","","","","","0.0","2018-04-09"
"181675","http://podcastone.com/","podcastone.com","","","","","","","","0.0","2016-03-21"
"18022","http://www.pointblanknews.com/","Pointblanknews","","","en","Federal Republic of Nigeria","","","","7.57","2013-06-10"
"125732","http://pointdebasculecanada.ca/","pointdebasculecanada.ca","","","en","Canada","","","","0.0","2013-12-09"
"1251810","http://polanddaily.com/","polanddaily.com","","","","","","","","0.0","2019-03-25"
"214722","http://polarbearscience.com/","polarbearscience.com","","","","","","","","0.0","2012-07-23"
"136689","http://politicalislam.com/","politicalislam.com","","","","","","","","0.0","2011-08-08"
"700395","http://politicalite.com/","politicalite.com","","","en","United Kingdom of Great Britain and Northern Ireland","","","","1.43","2019-02-04"
"207698","http://politicallyshort.com/","politicallyshort.com","","","","","","","","0.0","2012-04-30"
