Leaning,Media name,Media url,Media Id
left,CityLimits.org,http://www.citylimits.org,28450
left,worldcat.org,http://www.worldcat.org,25762
left,unicef.org,http://unicef.org/,60600
left,help.senate.gov,http://help.senate.gov/#spider,81380
left,In These Times,http://inthesetimes.com,21999
left,ico.org.uk,http://www.ico.org.uk/#spider,66990
left,blogs.poz.com,http://blogs.poz.com/,64258
left,pastemagazine.com,http://www.pastemagazine.com,21993
left,judiciary.house.gov,http://judiciary.house.gov,18340
left,billmoyers.com,http://billmoyers.com,26365
left,Feministing,http://www.feministing.com/,6144
left,robertreich.org,http://robertreich.org#spider,33315
left,Salon,http://www.salon.com/,1757
left,animenewsnetwork.com,http://www.animenewsnetwork.com,18409
left,powells.com,http://www.powells.com#spider,29348
left,CityLab,http://citylab.com/#spider,105554
left,taz.de,http://www.taz.de,20001
left,rewire.news,https://rewire.news/,278164
left,store.samhsa.gov,http://store.samhsa.gov/,127847
left,gutenberg.org,http://www.gutenberg.org,21445
left,oag.ca.gov,http://oag.ca.gov,26199
left,ilo.org,http://www.ilo.org#spider,30093
left,rsc.org,http://www.rsc.org,26850
left,American Progress,http://www.americanprogress.org,18395
left,pajiba.com,http://pajiba.com/,117478
left,m.medlineplus.gov,http://m.medlineplus.gov#spider,34377
left,grants.nih.gov,http://grants.nih.gov/,145655
left,globalvoices.org,http://globalvoices.org/#spider,75886
left,Streetsblog San Francisco,http://sf.streetsblog.org/,27397
left,nakedcapitalism.com,http://www.nakedcapitalism.com,21034
left,tvtropes.org,http://tvtropes.org,19327
left,PoliticusUSA,http://www.politicususa.com,24716
left,kickstarter.com,http://www.kickstarter.com,18708
left,ascopubs.org,http://ascopubs.org/,373868
left,liebertpub.com,http://www.liebertpub.com/#spider,84846
left,politicspa.com,http://www.politicspa.com,20521
left,colorlines.com,http://colorlines.com,24581
left,lonelyplanet.com,http://lonelyplanet.com/,59222
left,tv.avclub.com,http://tv.avclub.com/,534630
left,citizen.org,http://www.citizen.org,19379
left,asiansecurityblog.wordpress.com,http://asiansecurityblog.wordpress.com/,374073
left,energycommerce.house.gov,http://energycommerce.house.gov,18425
left,Mondoweiss,http://mondoweiss.net/,64600
left,Electronic Intifada,http://electronicintifada.net,22728
left,edweek.org,http://www.edweek.org,26704
left,ontopmag.com,http://www.ontopmag.com,26996
left,redCross,http://www.icrc.org/eng,39312
left,gaystarnews.com,http://www.gaystarnews.com/#spider,70007
left,workers.org,http://www.workers.org/#spider,69526
left,empireonline.com,http://www.empireonline.com/#spider,84881
left,filmcomment.com,http://filmcomment.com/,167400
left,nyc.streetsblog.org,http://nyc.streetsblog.org/,369584
left,shadowproof.com,http://shadowproof.com/,269095
left,Right Wing Watch,http://www.rightwingwatch.org,25369
left,uchicago.edu,http://www.uchicago.edu/#spider,78068
left,Open Democracy,http://www.opendemocracy.net/#spider,48477
left,haaretz.co.il,http://haaretz.co.il/,57311
left,New Republic,http://www.newrepublic.com#spider,29485
left,Vanity Fair,http://www.vanityfair.com,20982
left,shop.lego.com,http://shop.lego.com/#spider,94085
left,vulture.com,http://www.vulture.com,20595
left,wagingnonviolence.org,http://wagingnonviolence.org,22083
left,nhbr.com,http://nhbr.com/,194673
left,propublica.org,http://propublica.org/,366874
left,amnestyusa.org,http://www.amnestyusa.org,21761
left,Bangor Daily News,http://bangordailynews.com,20320
left,newsone.com,http://newsone.com,24661
left,foe.org,http://www.foe.org#spider,32477
left,gamesradar.com,http://www.gamesradar.com,22583
left,acs.org,http://acs.org/,137236
left,truthout.org,http://truthout.org/,64110
left,Curbed,http://curbed.com/#spider,99001
left,consent.yahoo.com,http://consent.yahoo.com/,1285659
left,media_name,media_url,media_id
left,vanguardia.com.mx,http://vanguardia.com.mx/,65977
left,MontereyHerald.com :,http://www.montereyherald.com/,27934
left,ligakiev,http://liga.net/,39813
left,MaltaIndipendent,http://www.independent.com.mt/,40588
left,blogs.yahoo.co.jp,http://blogs.yahoo.co.jp/,57983
left,The Reporter,http://www.thereporter.com/,28057
left,derStandard,http://derstandard.at/,39179
left,Jezebel,http://jezebel.com,6154
left,Gazeta.ru,http://gazeta.ru/,1728
left,rosbalt,http://www.rosbalt.ru,39226
left,tdg,http://www.tdg.ch,39903
left,rg,http://www.rg.ru/,40159
left,eluniverso,http://www.eluniverso.com,40641
left,lavozdegalicia,http://www.lavozdegalicia.es/portada/index.htm,42234
left,الجزيرة نت,http://aljazeera.net,18203
left,WBOC-TV,http://www.wboc.com,1585
left,Daily Kos,http://www.dailykos.com,115
left,emptywheel.net,http://www.emptywheel.net,21529
left,buffalo.edu,http://buffalo.edu/,116463
left,goodmenproject.com,http://goodmenproject.com,27067
left,sfmoma.org,http://www.sfmoma.org/#spider,78092
left,maannews-en,http://www.maannews.net/en/,38702
left,Vallejo Times Herald,http://www.timesheraldonline.com/,28058
left,"we hunted the mammoth | the new misogyny, tracked and mocked",http://wehuntedthemammoth.com,104216
left,Daily Democrat Online,http://www.dailydemocrat.com/,28072
left,Victorville Daily Press,http://www.vvdailypress.com/,28063
left,Serious Eats,http://www.seriouseats.com/,5946
left,kommersant,http://www.kommersant.ru/,40840
left,hurriyet.com.tr,http://hurriyet.com.tr/,60549
left,"ИноСМИ - Все, что достойно перевода",http://inosmi.ru,1767
left,rtbf,http://www.rtbf.be/index.htm,40475
left,err,http://uudised.err.ee/,40875
left,revistaforum.com.br,http://revistaforum.com.br/,64694
left,dnainfo,http://www.dnainfo.com,24534
left,universityofcalifornia.edu,http://www.universityofcalifornia.edu#spider,29610
left,ajph.aphapublications.org,http://ajph.aphapublications.org/,106490
left,laprensagrafica,http://www.laprensagrafica.com/,38725
left,fontanka,http://www.fontanka.ru,39928
left,Sud Ouest,http://www.sudouest.fr/,41372
left,ORF,http://news.orf.at/,39480
left,yle,http://yle.fi/uutiset/,40551
left,blogs.amnesty.org.uk,http://blogs.amnesty.org.uk/,56862
left,index,http://index.hu,42135
left,Times-Standard Online,http://www.times-standard.com/,27864
left,3aw.com.au,http://3aw.com.au/,62685
left,showbizandstyle.inquirer.net,http://showbizandstyle.inquirer.net/,66218
left,The Fresno Bee ,http://www.fresnobee.com/,67
left,MSNBC,http://www.msnbc.msn.com/,1149
left,timesofmalta,http://www.timesofmalta.com/,41165
left,Fark.com RSS,http://www.fark.com/fark.rss,5840
left,myjoyonline,http://news.myjoyonline.com/,41500
left,The Escapist : Latest News,http://www.escapistmagazine.com,4502
left,hs,http://www.hs.fi/,40366
left,Santa Cruz Sentinel,http://www.santacruzsentinel.com/,28018
left,wapa.tv,http://wapa.tv/,64483
left,Democratic Underground,http://www.democraticunderground.com,312
left,guampdn,http://www.guampdn.com/,41361
left,ng,http://www.ng.ru/,40245
left,"Oneida Daily Dispatch - Latest News, Sports, Opinion, Entertainment, Business, Life",http://www.oneidadispatch.com/,28205
left,Gothamist,http://gothamist.com/,5810
left,Queerty ,http://www.queerty.com,159
left,Common Dreams,http://www.commondreams.org/,1133
left,redCross,http://www.icrc.org/eng,39312
left,bellanaija.com,http://bellanaija.com/,61750
left,pinknews.co.uk,http://pinknews.co.uk/,55615
left,jobsanger,http://jobsanger.blogspot.com,6516
left,zn-ua,http://zn.ua/,41432
left,Hullabaloo,http://digbysblog.blogspot.com,124
left,Balloon Juice,http://www.balloon-juice.com,336
left,rbc,http://www.rbc.ru/,41027
left,Crooks and Liars,http://www.crooksandliars.com,307
left,The Big Picture,http://www.ritholtz.com/blog/,1004
left,Mondoweiss,http://mondoweiss.net/,64600
left,Little Green Footballs,http://www.littlegreenfootballs.com/weblog/weblog.php,853
left,"Politics and Breaking News | Oakland, Berkeley, Bay Area & California | 92510",http://blogs.eastbayexpress.com/92510/,27300
left,The Daily Breeze,http://www.dailybreeze.com/,28048
left,Colombia Reports,http://colombiareports.com/,59058
left,Novaya Gazeta ,http://www.novayagazeta.ru/,1724
left,Grist,http://grist.org/,27343
left,Think Progress  ,http://thinkprogress.org,111
left,Lake County News | California,http://lakeconews.com/,27903
left,Rolling Stone,http://www.rollingstone.com,5521
left,we.care.org,http://we.care.org/,55492
left,The Democratic Party,http://www.democrats.org/blog.html,361
left,Washington Monthly,http://www.washingtonmonthly.com,294
left,"Orange County News, Events, Restaurants, Music",http://www.ocweekly.com/,27850
left,towleroad.com,http://towleroad.com/,58675
left,DownWithTyranny!,http://downwithtyranny.blogspot.com,223
left,LAist,http://www.laist.com/,27529
left,twtvite.com,http://twtvite.com/,62531
left,Cracked: All Posts,http://www.cracked.com,5804
left,oliverwillis.com,http://oliverwillis.com/,65654
left,Boing Boing,http://boingboing.net,1720
left,theafricareport.com,http://theafricareport.com/,63988
left,Mother Jones,http://www.motherjones.com/,1112
left,expreso.ec,http://expreso.ec/,64338
left,"Gazettes.com: Gazette Newspapers Long Beach: Grunion, Downtown, Uptown - Gazettes.com offers comprehensive coverage of local new",http://www.gazettes.com/,27909
left,dover post,http://www.doverpost.com,1599
left,Dictionary.com Word of the Day,http://www.dictionary.com/wordoftheday/,4444
left,telerama,http://www.telerama.fr/,39987
left,Hack a Day,http://hackaday.com,5557
left,Black Enterprise,http://www.blackenterprise.com/,1107
left,netzpolitik.org: Reports on political topics and the information society,http://netzpolitik.org,171
left,dagsavisen.no,http://dagsavisen.no/,66528
left,carnegie-ru-en,http://carnegie.ru/?lang=en,41338
left,Crooked Timber  ,http://crookedtimber.org,766
left,Small Business Trends,http://smallbiztrends.com,5740
left,blog.angryasianman.com,http://blog.angryasianman.com/,56670
left,Greg Siskind on Immigration Law and Policy,http://blogs.ilw.com/gregsiskind,6424
left,Labour's biggest independent grassroots e-network | LabourList.org 2.0.2 | LabourList.org,http://www.labourlist.org/,6292
left,Mission Loc@l | News From San Francisco's Mission District,http://missionlocal.org/,27370
left,juancole.com,http://juancole.com/,59753
left,blogs.poz.com,http://blogs.poz.com/,64258
left,Alternet,https://www.alternet.org/,56758
left,News Corpse » The Internet's Chronicle of Media Decay:,http://www.newscorpse.com/ncWP/,27672
left,kickstarter.com,http://www.kickstarter.com,18708
left,Saturday Morning Breakfast Cereal (updated daily),http://www.smbc-comics.com,5717
left,Macworld,http://www.macworld.com,5687
left,oxfam,http://www.oxfam.org/,39284
left,SFist: San Francisco,http://sfist.com,205
left,Talking Points Memo,http://www.talkingpointsmemo.com,113
left,epic.org,http://epic.org,19066
left,aristeguinoticias.com,http://aristeguinoticias.com/,225625
left,animenewsnetwork.com,http://www.animenewsnetwork.com,18409
left,Salon,http://www.salon.com/,1757
left,fitbit.com,http://www.fitbit.com,21819
left,scholars.unh.edu,http://scholars.unh.edu/,206110
left,unc.edu,http://www.unc.edu/#spider,71282
left,taz.de,http://www.taz.de,20001
left,Wonkette Blog,http://www.wonkette.com,108
left,"Latino Rebels | Humor, commentary, and analysis. Engaging traviesos.",http://www.latinorebels.com,104553
left,thedailybanter.com,http://thedailybanter.com/#spider,67277
left,TheRealNews.com,http://therealnews.com#spider,31137
left,"Everyday Feminism — Change Your Life, Change The World",http://everydayfeminism.com,103434
left,National Memo,http://www.nationalmemo.com,25363
left,gocomics.com,http://www.gocomics.com/#spider,76342
left,The Monthly,http://www.themonthly.com.au/#spider,70879
left,acs.org,http://acs.org/,137236
left,slate.fr,http://www.slate.fr/#spider,44545
left,Electronic Intifada,http://electronicintifada.net,22728
left,globalvoices.org,http://globalvoices.org/#spider,75886
left,liebertpub.com,http://www.liebertpub.com/#spider,84846
left,ascopubs.org,http://ascopubs.org/,373868
left,sfwa.org,http://www.sfwa.org/#spider,79082
left,nybooks.com,http://www.nybooks.com/,6169
left,Bangor Daily News,http://bangordailynews.com,20320
left,gh.bmj.com,http://gh.bmj.com/,372471
left,edweek.org,http://www.edweek.org,26704
left,stylist.co.uk,http://stylist.co.uk/,129851
left,elephantjournal.com,http://www.elephantjournal.com#spider,31029
left,billmoyers.com,http://billmoyers.com,26365
left,amazon.fr,http://www.amazon.fr#spider,33366
left,press.princeton.edu,http://press.princeton.edu,23256
left,Village Voice,http://www.villagevoice.com,21537
left,freethoughtblogs.com,http://freethoughtblogs.com#spider,31953
left,greece.greekreporter.com,http://greece.greekreporter.com/,113491
left,regulations.gov,http://www.regulations.gov,23221
left,uchicago.edu,http://www.uchicago.edu/#spider,78068
left,worldcat.org,http://www.worldcat.org,25762
left,rtl.be,http://rtl.be/,110979
left,robertmihaly.blog.sme.sk,http://robertmihaly.blog.sme.sk/,58918
left,chicagoreader.com,http://www.chicagoreader.com#spider,32385
left,canberratimes.com.au,http://www.canberratimes.com.au#spider,33015
left,Noticias de industria de defensa y seguridad en España y América,https://www.infodefensa.com/es/,1253769
left,Raw Story,http://rawstory.com,1127
left,foodtank.com,http://foodtank.com/,217640
left,momscleanairforce.org,http://www.momscleanairforce.org#spider,33660
left,Slate,http://www.slate.com?from=rss,4425
left,New Yorker,http://www.newyorker.com/,1101
left,marieclaire.co.uk,http://www.marieclaire.co.uk/#spider,86273
left,mainlymacro.blogspot.com,http://mainlymacro.blogspot.com/,108028
left,desmogblog.com,http://www.desmogblog.com,19109
left,gamesradar.com,http://www.gamesradar.com,22583
left,Nation,http://thenation.com/,1008
left,yesmagazine.org,http://www.yesmagazine.org#spider,30766
left,media_name,media_url,media_id
left,Salon,http://www.salon.com/,1757
left,Balloon Juice,http://www.balloon-juice.com,336
left,WBOC-TV,http://www.wboc.com,1585
left,Grist,http://grist.org/,27343
left,Miami New Times,http://www.miaminewtimes.com/,1342
left,Think Progress  ,http://thinkprogress.org,111
left,Mother Jones,http://www.motherjones.com/,1112
left,nationofchange.org,http://www.nationofchange.org,25854
left,The Big Picture,http://www.ritholtz.com/blog/,1004
left,bluevirginia.us,http://www.bluevirginia.us/#spider,81741
left,MSNBC,http://www.msnbc.msn.com/,1149
left,fpif.org,http://fpif.org/,61823
left,Slate,http://www.slate.com?from=rss,4425
left,Washington Monthly,http://www.washingtonmonthly.com,294
left,columbian.com,http://www.columbian.com/#spider,80878
left,equitablegrowth.org,http://equitablegrowth.org/,106248
left,billmoyers.com,http://billmoyers.com,26365
left,New Yorker,http://www.newyorker.com/,1101
left,blogs.cgdev.org,http://blogs.cgdev.org/,64530
left,e360.yale.edu,http://e360.yale.edu#spider,32593
left,sierraclub.org,http://www.sierraclub.org,20952
left,tomdispatch.com,http://www.tomdispatch.com,25127
left,yosemite.epa.gov,http://yosemite.epa.gov/#spider,77768
left,bipartisanpolicy.org,http://bipartisanpolicy.org,26989
left,edf.org,http://www.edf.org/#spider,98915
left,kickstarter.com,http://www.kickstarter.com,18708
left,Talking Points Memo,http://www.talkingpointsmemo.com,113
left,algore.com,http://www.algore.com/#spider,97545
left,KFF,http://www.kff.org,18580
left,cheatsheet.com,http://cheatsheet.com/,213633
left,seattle.gov,http://www.seattle.gov/#spider,94289
left,Daily Kos,http://www.dailykos.com,115
left,National Memo,http://www.nationalmemo.com,25363
left,capitolhillseattle.com,http://capitolhillseattle.com/,106448
left,centralmaine.com,http://centralmaine.com/,111288
left,Hullabaloo,http://digbysblog.blogspot.com,124
left,colorlines.com,http://colorlines.com,24581
left,Gothamist,http://gothamist.com/,5810
left,The Escapist : Latest News,http://www.escapistmagazine.com,4502
left,madamenoire.com,http://madamenoire.com,26805
left,Stereogum,http://stereogum.com,4443
left,globalgrind.com,http://globalgrind.com,25101
left,bossip.com,http://bossip.com,25716
left,"we hunted the mammoth | the new misogyny, tracked and mocked",http://wehuntedthemammoth.com,104216
left,hiphopdx.com,http://hiphopdx.com/,146895
left,kommersant,http://www.kommersant.ru/,40840
left,Daily Democrat Online,http://www.dailydemocrat.com/,28072
left,Indiewire,https://www.indiewire.com/,26992
left,Rolling Stone,http://www.rollingstone.com,5521
left,ticketfly.com,http://www.ticketfly.com/#spider,95925
left,thedailybanter.com,http://thedailybanter.com/#spider,67277
left,rwjf.org,http://www.rwjf.org/#spider,54174
left,rappler.com,http://www.rappler.com/#spider,73047
left,postimees.ee,http://postimees.ee/,107577
left,pcgamesn.com,http://pcgamesn.com/,177264
left,The Reporter,http://www.thereporter.com/,28057
left,972mag.com,http://972mag.com/#spider,81219
left,judiciary.house.gov,http://judiciary.house.gov,18340
left,redCross,http://www.icrc.org/eng,39312
left,Village Voice,http://www.villagevoice.com,21537
left,everytown.org,http://everytown.org/,106134
left,الجزيرة نت,http://aljazeera.net,18203
left,wapa.tv,http://wapa.tv/,64483
left,good.is,http://www.good.is,20563
left,Victorville Daily Press,http://www.vvdailypress.com/,28063
left,MontereyHerald.com :,http://www.montereyherald.com/,27934
left,Times-Standard Online,http://www.times-standard.com/,27864
left,Serious Eats,http://www.seriouseats.com/,5946
left,The Fresno Bee ,http://www.fresnobee.com/,67
left,Santa Cruz Sentinel,http://www.santacruzsentinel.com/,28018
left,Boing Boing,http://boingboing.net,1720
left,lavozdegalicia,http://www.lavozdegalicia.es/portada/index.htm,42234
left,Right Wing Watch,http://www.rightwingwatch.org,25369
left,reproductive rights | FMF Blog,http://feminist.org/blog/index.php/tag/reproductive-rights/,83206
left,The Chief: The Independent Voice of New York City Civil Service Since 1897,http://thechiefleader.com/,28200
left,"BlackDoctor | Black Health News On Fitness, Nutrition & Weight Loss",http://blackdoctor.org,102844
left,DCist,http://dcist.com/,150
left,Minnesota Spokesman-Recorder,http://www.spokesman-recorder.com,103039
left,Hack a Day,http://hackaday.com,5557
left,rbc,http://www.rbc.ru/,41027
left,Alternet,https://www.alternet.org/,56758
left,einnews,http://einnews.com/,39755
left,download.yandex.ru,http://download.yandex.ru/,55789
left,vanguardia.com.mx,http://vanguardia.com.mx/,65977
left,The Miami Times,http://www.miamitimesonline.com,104603
left,twtvite.com,http://twtvite.com/,62531
left,blogs.amnesty.org.uk,http://blogs.amnesty.org.uk/,56862
left,atlantablackstar.com,http://atlantablackstar.com/#spider,71846
left,BlackHistory.com - Celebrating Black History Month - Every Month!,http://www.blackhistory.com,104322
left,expreso.ec,http://expreso.ec/,64338
left,credoaction.com,http://www.credoaction.com#spider,29114
left,nilc.org,http://nilc.org/,61059
left,ETR Associates,http://Etr.org,103432
left,undp.org,http://undp.org/,65242
left,rarediseases.org,http://rarediseases.org/,58979
left,Vitae | The Only Online Career Hub Dedicated to Higher Education,http://chroniclevitae.com,103326
left,politicspa.com,http://www.politicspa.com,20521
left,Jezebel,http://jezebel.com,6154
left,miamiherald.typepad.com,http://miamiherald.typepad.com,20864
left,guernicamag.com,http://www.guernicamag.com/#spider,69959
left,Raw Story,http://rawstory.com,1127
left,energycommerce.house.gov,http://energycommerce.house.gov,18425
left,theinformation.com,https://theinformation.com/#spider,104932
left,telerama,http://www.telerama.fr/,39987
left,blogs.poz.com,http://blogs.poz.com/,64258
left,renewableenergyworld.com,http://renewableenergyworld.com/,56729
left,pulitzercenter.org,http://pulitzercenter.org/,65133
left,oxfam,http://www.oxfam.org/,39284
left,derStandard,http://derstandard.at/,39179
left,Ms. Magazine Blog —,http://msmagazine.com/blog/,83188
left,Little Green Footballs,http://www.littlegreenfootballs.com/weblog/weblog.php,853
left,Immigration Impact,http://immigrationimpact.com/,6344
left,ifex.org,http://ifex.org/,66495
left,Saturday Morning Breakfast Cereal (updated daily),http://www.smbc-comics.com,5717
left,blog.angryasianman.com,http://blog.angryasianman.com/,56670
left,earthtrends.wri.org,http://earthtrends.wri.org/,58937
left,MaltaIndipendent,http://www.independent.com.mt/,40588
left,"The Villager Newspaper | Serving West and East Village, Chelsea, SoHo, Hudson Square, NoHo, Little Italy, Chinatown and the Lowe",http://www.thevillager.com/,28236
left,Democracy Now!,http://www.democracynow.org/,1721
left,CityLimits.org,http://www.citylimits.org,28450
left,.:Correio Braziliense:.,http://correiobraziliense.com.br,83474
left,The Rude Pundit,http://rudepundit.blogspot.com/,332
left,eclectablog.com,http://eclectablog.com,25779
left,towleroad.com,http://towleroad.com/,58675
left,UOL Economia: encontre orientações e notícias sobre economia - UOL Economia,http://economia.uol.com.br,83367
left,rosbalt,http://www.rosbalt.ru,39226
left,blackamericaweb.com,http://blackamericaweb.com/#spider,70632
left,rtbf,http://www.rtbf.be/index.htm,40475
left,eluniverso,http://www.eluniverso.com,40641
left,Gazeta.ru,http://gazeta.ru/,1728
left,American Prospect,http://www.prospect.org/cs/blogs,419
left,"Oneida Daily Dispatch - Latest News, Sports, Opinion, Entertainment, Business, Life",http://www.oneidadispatch.com/,28205
left,Queerty ,http://www.queerty.com,159
left,maannews-en,http://www.maannews.net/en/,38702
left,blogs.yahoo.co.jp,http://blogs.yahoo.co.jp/,57983
left,laprensagrafica,http://www.laprensagrafica.com/,38725
left,Election Law,http://www.electionlawblog.org,788
left,ligakiev,http://liga.net/,39813
left,Vallejo Times Herald,http://www.timesheraldonline.com/,28058
left,myjoyonline,http://news.myjoyonline.com/,41500
left,Diário do Centro do Mundo,http://diariodocentrodomundo.com.br,83578
left,Congresso em Foco,http://congressoemfoco.uol.com.br,83935
left,The Seattle Medium,http://www.seattlemedium.com,104722
left,Common Dreams,http://www.commondreams.org/,1133
left,DownWithTyranny!,http://downwithtyranny.blogspot.com,223
left,index,http://index.hu,42135
left,Small Business Trends,http://smallbiztrends.com,5740
left,Rochester Business Journal New York business news and information,http://www.rbj.net/,28198
left,ebony.com,http://www.ebony.com,27001
left,rg,http://www.rg.ru/,40159
left,GreenPeace,http://www.greenpeace.org/international/news,40281
left,Macworld,http://www.macworld.com,5687
left,Streetsblog San Francisco,http://sf.streetsblog.org/,27397
left,carnegie-us-en,http://carnegieendowment.org/,40258
left,"Okayplayer « Hip Hop Music, Audio, Video, Reviews, News, Interviews, Blogs and Discussion Board Okayplayer",http://Okayplayer.com,102926
left,Black Enterprise,http://www.blackenterprise.com/,1107
left,Fark.com RSS,http://www.fark.com/fark.rss,5840
left,ORF,http://news.orf.at/,39480
left,"ИноСМИ - Все, что достойно перевода",http://inosmi.ru,1767
left,New Republic,http://www.newrepublic.com#spider,29485
left,showbizandstyle.inquirer.net,http://showbizandstyle.inquirer.net/,66218
left,chicagoreader.com,http://www.chicagoreader.com#spider,32385
left,yle,http://yle.fi/uutiset/,40551
left,tdg,http://www.tdg.ch,39903
left,fontanka,http://www.fontanka.ru,39928
left,ndn.org,http://ndn.org/,55392
left,peacecorps.gov,http://peacecorps.gov/,66313
left,Lake County News | California,http://lakeconews.com/,27903
left,FishbowlDC,http://www.mediabistro.com/fishbowldc/,266
left,pinknews.co.uk,http://pinknews.co.uk/,55615
left,"Politics and Breaking News | Oakland, Berkeley, Bay Area & California | 92510",http://blogs.eastbayexpress.com/92510/,27300
left,DiversityInc | Diversity and Inclusion | Consulting and Benchmarking,http://www.diversityinc.com,102986
left,ijdh.org,http://ijdh.org/,62048
left,understory.ran.org,http://understory.ran.org/,58230
left,hs,http://www.hs.fi/,40366
left,"Everyday Feminism — Change Your Life, Change The World",http://everydayfeminism.com,103434
left,Home - THE INQUIRER,http://www.theinquirer.net/,6107
left,unicefusa.org,http://unicefusa.org/,66695
left,err,http://uudised.err.ee/,40875
left,"Orange County News, Events, Restaurants, Music",http://www.ocweekly.com/,27850
left,"GOOD BLACK NEWS | Your Source For The Good Things Black People Do, Give and Receive All Over The World",http://goodblacknews.org,102888
left,oliverwillis.com,http://oliverwillis.com/,65654
left,"Latino Rebels | Humor, commentary, and analysis. Engaging traviesos.",http://www.latinorebels.com,104553
left,KQED's News Fix,http://blogs.kqed.org/newsfix/,27302
left,Asian American Writers' Workshop - The Margins,http://Aaww.org,103083
left,Rotten Tomatoes: Movies,http://www.rottentomatoes.com/movies/,4435
left,عربي 21 : الرئيسية,http://arabi21.com,102649
left,hurriyet.com.tr,http://hurriyet.com.tr/,60549
left,truthout.org,http://truthout.org/,64110
left,Sud Ouest,http://www.sudouest.fr/,41372
left,ACLU,http://www.aclu.org/blog,27427
left,Feministing,http://www.feministing.com/,6144
